id	type	language	license	rightsHolder	accessRights	bibliographicCitation	references	institutionId	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	fieldNumber	occurrenceId	eventDate	year	month	day	recordedBy	habitat	occurrenceRemarks	sex	lifeStage	individualCount	organismRemarks	reproductiveCondition	disposition	eventTime	eventRemarks	taxonID	scientificName	higherClassification	kingdom	phylum	class	order	family	genus	specificEpithet	vernacularName	continent	country	countryCode	stateProvince	county	locality	locationRemarks	verbatimLatitude	verbatimLongitude	geodeticDatum	verbatimCoordinateSystem	fieldNotes
75	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:202102:002	2021-02-22	2021	2	22	Ladines, Beatriz	Playa	muerto	ND	ND	1	ND	ND	ND	ND	Autolisis 	ec.bio.spp.45799	Delphinus delphis	Animalia|Chordata|Mammalia|Artiodactyla|Delphinidae|Delphinus	Animalia	Chordata	Mammalia	Artiodactyla	Delphinidae	Delphinus	delphis	ND	South America	Ecuador	EC	Santa Elena	Salinas	La Chueca	ND	503231	9754117	WGS84 17S	UTM	Corte en aleta caudal
76	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:202103:001	2021-03-15	2021	3	15	Ladines, Beatriz	Playa	muerto	ND	ND	1	ND	ND	ND	ND	Autolisis 	ec.bio.spp.45780	Otaria flavescens	Animalia|Chordata|Mammalia|Carnivora|Otariidae|Otaria	Animalia	Chordata	Mammalia	Carnivora	Otariidae	Otaria	flavescens	Lobo marino	South America	Ecuador	EC	Santa Elena	Salinas	Tres Cruces	ND	499543	9757771	WGS84 17S	UTM	ND
77	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:202103:002	2021-03-18	2021	3	18	Ladines, Beatriz	Playa	muerto	ND	ND	1	ND	ND	ND	ND	Autolisis 	ec.bio.spp.45780	Otaria flavescens	Animalia|Chordata|Mammalia|Carnivora|Otariidae|Otaria	Animalia	Chordata	Mammalia	Carnivora	Otariidae	Otaria	flavescens	Lobo marino	South America	Ecuador	EC	Santa Elena	Salinas	Punta Brava	ND	4998491	9757172	WGS84 17S	UTM	ND
78	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:202104:001	2021-04-12	2021	4	12	Ladines, Beatriz	Playa	muerto	ND	ND	1	ND	ND	ND	ND	Autolisis avanzada	ec.bio.spp.45799	Delphinus delphis	Animalia|Chordata|Mammalia|Artiodactyla|Delphinidae|Delphinus	Animalia	Chordata	Mammalia	Artiodactyla	Delphinidae	Delphinus	delphis	ND	South America	Ecuador	EC	Santa Elena	Salinas	Mar Bravo	ND	5061113	9751156	WGS84 17S	UTM	Mordida depredador cerca a la aleta caudal
79	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:202104:002	2021-04-29	2021	4	29	Ladines, Beatriz	Playa	muerto	ND	ND	1	ND	ND	ND	ND	Autolisis avanzada	ec.bio.spp.45799	Delphinus delphis	Animalia|Chordata|Mammalia|Artiodactyla|Delphinidae|Delphinus	Animalia	Chordata	Mammalia	Artiodactyla	Delphinidae	Delphinus	delphis	ND	South America	Ecuador	EC	Santa Elena	Salinas	Mar Bravo	ND	507136	9750268	WGS84 17S	UTM	Corte en aleta caudal
80	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:202104:003	2021-04-29	2021	4	29	Ladines, Beatriz	Playa	muerto	ND	ND	1	ND	ND	ND	ND	Autolisis avanzada	ec.bio.spp.45808	Stenella coeruleoalba	Animalia|Chordata|Mammalia|Artiodactyla|Delphinidae|Stenella	Animalia	Chordata	Mammalia	Artiodactyla	Delphinidae	Stenella	coeruleoalba	ND	South America	Ecuador	EC	Santa Elena	Salinas	Punta Carnero	ND	509006	9748152	WGS84 17S	UTM	Corte en aleta caudal
81	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:202104:004	2021-04-30	2021	4	30	Ladines, Beatriz	Playa	ND	ND	ND	1	ND	ND	ND	ND	Autolisis avanzada	ND	Kogia sp.	Animalia|Chordata|Mammalia|Artiodactyla|Kogiidae|Kogia	Animalia	Chordata	Mammalia	Artiodactyla	Kogiidae	Kogia	ND	ND	South America	Ecuador	EC	Santa Elena	Salinas	Punta Brava	ND	500156	9757034	WGS84 17S	UTM	Corte en la parte ventral
82	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:202105:001	2021-05-27	2021	5	27	Ladines, Beatriz	Playa	muerto	ND	ND	1	ND	ND	ND	ND	Autolisis avanzada	ec.bio.spp.45780	Otaria flavescens	Animalia|Chordata|Mammalia|Carnivora|Otariidae|Otaria	Animalia	Chordata	Mammalia	Carnivora	Otariidae	Otaria	flavescens	Lobo marino	South America	Ecuador	EC	Santa Elena	Salinas	Mar Bravo	ND	503764	9753540	WGS84 17S	UTM	ND
83	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:202106:001	2021-07-04	2021	7	4	Quinde, Orlin	orilla	muerto	hembra	adulto	1	Cuerpo robusto	gestante	ND	20:40:00	Autolisis 	ec.bio.spp.45797	Megaptera novaeangliae	Animalia|Chordata|Mammalia|Artiodactyla|Balaenopteridae|Megaptera	Animalia	Chordata	Mammalia	Artiodactyla	Balaenopteridae	Megaptera	novaeangliae	Ballena jorobada	South America	Ecuador	EC	Guayas	ND	Area Nacional de Recreacion Playas Villamil	ND	572886	9702698	WGS84 17S	UTM	marea alta, area turistica
84	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:202106:002	2021-07-19	2021	7	17	Quinde, Orlin	playa	muerto	macho	adulto	1	ND	ND	ND	11:36:00	Autolisis avanzada	ec.bio.spp.45797	Megaptera novaeangliae	Animalia|Chordata|Mammalia|Artiodactyla|Balaenopteridae|Megaptera	Animalia	Chordata	Mammalia	Artiodactyla	Balaenopteridae	Megaptera	novaeangliae	Ballena jorobada	South America	Ecuador	EC	Guayas	ND	Posorja	Playa varadero	577613	9698945	WGS84 17S	UTM	ND
85	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:202106:003	2021-06-02	2021	6	2	Ladines, Beatriz	Playa	muerto	ND	ND	1	ND	ND	ND	ND	Autolisis 	ec.bio.spp.45780	Otaria flavescens	Animalia|Chordata|Mammalia|Carnivora|Otariidae|Otaria	Animalia	Chordata	Mammalia	Carnivora	Otariidae	Otaria	flavescens	Lobo marino	South America	Ecuador	EC	Santa Elena	Salinas	Mar Bravo	ND	503552	9753747	WGS84 17S	UTM	ND
86	event	es	https://creativecommons.org/licenses/by-nc/4.0/	Ministerio del Ambiente, Agua y Transición Ecológica	CC BY-NC 4.0	Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos de megafauna marina en Ecuador continental, Ecuador.	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos de megafauna marina en Ecuador continental	MAAE	HumanObservation	ninguna 	ND	EC:AAN:VAR:202106:004	2021-06-09	2021	6	9	Ladines, Beatriz	Playa	muerto	ND	ND	1	ND	ND	ND	ND	Autolisis 	ec.bio.spp.45780	Otaria flavescens	Animalia|Chordata|Mammalia|Carnivora|Otariidae|Otaria	Animalia	Chordata	Mammalia	Carnivora	Otariidae	Otaria	flavescens	Lobo marino	South America	Ecuador	EC	Santa Elena	Salinas	Punta Brava	ND	499825	9757183	WGS84 17S	UTM	linea de anzuelo
