id	type	language	license	rightsHolder	accessRights	bibliographicCitation	references	institutionId	datasetName	ownerInstitutionCode	basisOfRecord	occurrenceId	fieldNumber	recordedBy	verbatimEventDate	year	month	day	eventTime	continent	country	countryCode	stateProvince	county	locality	decimalLatitude	decimalLongitude	verbatimLongitude	verbatimLatitude	geodeticDatum	verbatimCoordinateSystem	taxonID	scientificName	higherClassification	kingdom	phylum	class	order	family	genus	specificEpithet	vernacularName	occurrenceRemarks	lifeStage	habitat	sex	eventRemarks	organismRemarks	disposition	fieldNotes	LCC	cm/m	ACC	cm/m	Envergadura	cm/m	Longitud Total	
1130	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2016-11-031	REMAPE-142	"Cesar Soledispa, David Ortiz, Veronica Chipe. "	22/11/2016	2016	11	22		South America	Ecuador	EC	Santa Elena	Santa Elena	San Pablo 	-2.109270149	-80.75085527	527705	9766859	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	Muerto			macho	Avanzado estado de descomposicion		enterrada 	Laceraciones enlas aletas posteriores probocadas por redes de pesca 	63		65					
1131	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2016-11-032	REMAPE-143	Daniel Morales 	22/11/2016	2016	11	22		South America	Ecuador	EC	Santa Elena	Santa Elena	San Pedro	-1.947404633	-80.72771712	530281	9784750	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	Muerto		Intermareal	hembra	Fresca		enterrada 	Tortuga faenada 								
1132	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2016-11-033	REMAPE-144	Miguel Suarez	22/11/2016	2016	11	22		South America	Ecuador	EC	Santa Elena	Santa Elena	Palmar	-1.944970874	-80.727178	530341	9785019	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	Muerto		Berma	hembra	Avanzado estado de descomposicion		enterrada 	Presenta malformacion en caparazon en la penultima placa central 	43		45					
1133	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2016-11-034	REMAPE-145	"Daniel Morales,  Cesar Soledispa, Viviana Medina, "	22/11/2016	2016	11	22		South America	Ecuador	EC	Santa Elena	Santa Elena	San Pablo 	-2.112798488	-80.75065687	527727	9766469	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	Muerto		Intermareal	ND	Avanzado estado de descomposicion		enterrada 	Fractura en el caparazon se presume por una envarcaciones pesquera no puede identificar el sexo 	50		45					
1134	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2016-11-035	REMAPE-146	Miguel Suarez 	23/11/2016	2016	11	23		South America	Ecuador	EC	Santa Elena	Santa Elena	San Pedro 	-1.952606956	-80.72917296	530119	9784175	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	Muerto		Berma	ND	Avanzado estado de descomposicion		enterrada 	No se identifica golpes ni fracturas 	59		63					
1135	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2016-11-036	REMAPE-147	"Alex Pilay, David Ortiz, Veronica Chipe, Sebastian Alvarado "	24/11/2016	2016	11	24		South America	Ecuador	EC	Santa Elena	Santa Elena	San Pablo 	-2.112210707	-80.75240155	527533	9766534	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	Muerto		Intermareal	hembra	Aparente estado de descomposición		enterrada 	Golpe fuerte  por embarcacion provoca un gran fractura en el caparacion y deja expuesto los organos internos 	101		112					
1136	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2016-11-037	REMAPE-148	"Alex Pilay, David Ortiz, Veronica Chipe, Sebastian Alvarado "	24/11/2016	2016	11	24		South America	Ecuador	EC	Santa Elena	Santa Elena	Curía	-1.780635205	-80.76443489	526200	9803184	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	Muerto		Intermareal	ND	Avanzado estado de descomposicion		enterrada 	No se identifica sexo por el estado avanzado de descomposicion plastron roto 	75		73					
1137	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2016-11-038	REMAPE-149	"Alex Pilay, David Ortiz, Veronica Chipe, Sebastian Alvarado "	24/11/2016	2016	11	24		South America	Ecuador	EC	Santa Elena	Santa Elena	Curía	-1.781820344	-80.76414703	526232	9803053	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	Muerto		Intermareal	ND	Avanzado estado de descomposicion		enterrada 	No se identifica sexo por el estado avanzado de descomposicion plastron roto 	58		55					
1138	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2016-11-039	REMAPE-150	Daniel Morales - Miguel Suarez-Cesar Soledispa 	25/11/2016	2016	11	25		South America	Ecuador	EC	Santa Elena	Santa Elena	San Pablo 	-2.107324833	-80.74968653	527835	9767074	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	Muerto		Intermareal	ND	Avanzado estado de descomposicion		enterrada 	No se identifica la causa de muerte por el estado avanzado de descomposición   	62		61					
1139	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2016-11-040	REMAPE-151	Cesar Soledispa Miguel Suarez 	26/11/2016	2016	11	26		South America	Ecuador	EC	Santa Elena	Santa Elena	Playa Bruja	-1.90760671	-80.72964764	530067	9789149	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	Muerto		Intermareal	ND	Aparente estado de descomposición		enterrada 	No presenta cortes ni fracturas colorazon rojiza y enrojesimiento en plastron se presume ahogamiento 	64		67					
1140	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2016-11-041	REMAPE-152	"Miguel Suarez, Cesar Soledispa "	26/11/2016	2016	11	26		South America	Ecuador	EC	Santa Elena	Santa Elena	Monteverde	-2.057174387	-80.73532456	529433	9772617	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	Muerto		Intermareal	ND	Avanzado estado de descomposicion		enterrada 	No se identifica golpes ni fracturas 	64							
1141	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2016-11-042	REMAPE-153	"Miguel Suarez, Cesar Soledispa "	26/11/2016	2016	11	26		South America	Ecuador	EC	Santa Elena	Santa Elena	Valdivia 	-1.927500796	-80.72647045	530420	9786950	WGS84	UTM	ec.bio.spp.45447	Eretmochelys imbricata	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Eretmochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Eretmochelys	imbricata	Tortuga carey	Muerto		Supramareal	ND	Avanzado estado de descomposicion		enterrada 	No se identifica la causa de muerte por el estado avanzado de descomposición   	38		32					
1142	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2016-11-043	REMAPE-154	"Miguel Suarez, Cesar Soledispa "	26/11/2016	2016	11	26		South America	Ecuador	EC	Santa Elena	Santa Elena	Valdivia 	-1.927898886	-80.72657829	530408	9786906	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	Muerto		Intermareal	ND	Aparente estado de descomposición		enterrada 	Fractura craneal por lo que se presume fue golpeda y esto cuaso la muerte.	58		62					
1143	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2016-11-044	REMAPE-155	"Miguel Suarez, Cesar Soledispa "	26/11/2016	2016	11	26		South America	Ecuador	EC	Santa Elena	Santa Elena	Libertador Bolívar	-1.89652437	-80.73203213	529802	9790374	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	Muerto		Intermareal	ND	Aparente estado de descomposición		enterrada 	El individuo tiene una avertura en el lado izquierdo se presume es la herida que causo la muerte 	40		52					
1144	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2016-11-045	REMAPE-156	"Miguel Suarez, Cesar Soledispa "	26/11/2016	2016	11	26		South America	Ecuador	EC	Santa Elena	Santa Elena	Libertador Bolívar	-1.886491415	-80.73394885	529589	9791483	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	Muerto		Intermareal	ND	Avanzado estado de descomposicion		enterrada	No se identifica la causa de muerte por el estado avanzado de descomposición   	67		71					
1145	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2016-11-046	REMAPE-157	"Miguel Suarez, Cesar Soledispa "	27/11/2016	2016	11	27		South America	Ecuador	EC	Santa Elena	Santa Elena	Palmar	-2.021420704	-80.73816295	529118	9776569	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	Muerto		Intermareal	ND	Avanzado estado de descomposicion		enterrada 	Posible fractura en la cabeza 	65		63					
1146	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2016-11-047	REMAPE-158	"Miguel Suarez, Cesar Soledispa "	27/11/2016	2016	11	27		South America	Ecuador	EC	Santa Elena	Santa Elena	San Pablo 	-2.116264291	-80.75541348	527198	9766086	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	Muerto		Intermareal	ND	Fresca		enterrada	Presenta una una herida pla misma que se presume que fue su causa de muerte 	54		59					
1147	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2016-11-048	REMAPE-159	"Miguel Suarez, Cesar Soledispa "	27/11/2016	2016	11	27		South America	Ecuador	EC	Santa Elena	Santa Elena	San Pablo 	-2.09694716	-80.74571343	528277	9768221	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	Muerto		Intermareal	ND	Avanzado estado de descomposicion		enterrada	No presenta cortes ni fracturasn se presume ahogamiento 	63		69					
1148	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2016-11-049	REMAPE-160	"Miguel Suarez, Cesar Soledispa "	27/11/2016	2016	11	27		South America	Ecuador	EC	Santa Elena	Santa Elena	Palmar	-2.024876392	-80.73628302	529327	9776187	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	Muerto			ND	Aparente estado de descomposición		enterrada	Se presume que se ahogo por problemas de flotabilidad 	50		55					
1149	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2016-11-050	REMAPE-161	"Miguel Suarez, Cesar Soledispa "	27/11/2016	2016	11	27		South America	Ecuador	EC	Santa Elena	Santa Elena	San Pablo 	-2.098032871	-80.74607296	528237	9768101	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	Muerto			ND	Aparente estado de descomposición		enterrada	No presenta cortes ni fracturasn se presume ahogamiento 	64		67					
1150	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2016-11-051	REMAPE-162	"Viviana Medina, Veronica Chipe, Daniel Morales, Cesar Soledispa, Alex Pilay"	29/11/2016	2016	11	29		South America	Ecuador	EC	Santa Elena	Santa Elena	Capaes	-2.196777957	-80.84990178	516690	9757188	WGS84	UTM	ec.bio.spp.45448	Lepidochelys olivacea	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Lepidochelys	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Lepidochelys	olivacea	Tortuga golfina	Muerto		Intermareal	hembra			enterrada	No se identifica la causa de muerte por el estado avanzado de descomposición   	64		69					
1151	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2016-11-052	REMAPE-163	"Viviana Medina, Veronica Chipe,  Cesar Soledispa, Alex Pilay"	29/11/2016	2016	11	29		South America	Ecuador	EC	Santa Elena	Santa Elena	Playa Bruja	-1.9203898	-80.72666041	530399	9787736	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	Muerto		Intermareal	hembra			enterrada	Fractura en el craneo por posible golpe 	54		51					
1152	event	es	https://creativecommons.org/licenses/by-nc/4.0/	"Ministerio del Ambiente, Agua y Transición Ecológica"	CC BY-NC 4.0	"Ministerio del Ambiente, Agua y Transición Ecológica. 2021. Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020, Ecuador."	https://www.researchgate.net/publication/336722056_PROTOCOLO_DE_RESPUESTA_A_VARAMIENTOS_DE_ESPECIES_MARINAS_EN_ECUADOR	http://www.ambiente.gob.ec	Registro de varamientos/mortalidad de fauna marino-costera en Ecuador continental para el periodo 2015 - 2020	MAATE	HumanObservation	REMAPE-TM-2016-12-001	REMAPE-164	Veronica Chipe.Viviana Medina	02/12/2016	2016	12	2		South America	Ecuador	EC	Santa Elena	Santa Elena	Playa Bruja	-1.906711051	-80.72968375	530063	9789248	WGS84	UTM	ec.bio.spp.45446	Chelonia mydas	Animalia|Chordata|Reptilia|Testudines|Cheloniidae|Chelonia	Animalia	Chordata	Reptilia	Testudines	Cheloniidae	Chelonia	mydas	Tortuga verde	Muerto		Berma	hembra	Avanzado estado de descomposicion		enterrada	No presenta fracturas ni hematomas no hay presencia de baloanos 	60		63					
